BLOCKID|DISTRICT
440010302003004|067
440010302003005|067
440010302003006|067
440010302003007|067
440010302003008|067
440010302003009|067
440010302003010|067
440010302003011|067
440010302003012|067
440010302003013|067
440010302003014|067
440010302003015|067
440010302003016|067
440010302003017|067
440010302003018|067
440010302003019|067
440010302003020|067
440010302003021|067
440010302003022|067
440010302003023|067
440010302003024|067
440010302003025|067
440010302003026|067
440010302003027|067
440010302003028|066
440010302003029|066
440010302003030|066
440010302003031|066
440010303001000|067
440010303001001|067
440010303001002|067
440010303001003|067
440010303001004|067
440010303001005|067
440010303001006|067
440010303001007|067
440010303001008|067
440010303001009|067
440010303001010|067
440010303001011|067
440010303001012|067
440010303001013|067
440010303001014|067
440010303001015|067
440010303001016|067
440010303001017|067
440010303001018|067
440010303001019|067
440010303001020|067
440010303001021|067
440010303001022|067
440010303001023|067
440010303001024|067
440010303001025|067
440010303001026|067
440010303001027|067
440010303001028|067
440010303001029|067
440010303001030|067
440010303001031|067
440010303002000|067
440010303002001|067
440010303002002|067
440010303002003|067
440010303002004|067
440010303002005|067
440010303002006|067
440010303002007|067
440010303002008|067
440010303002009|067
440010303002010|067
440010303002011|067
440010303002012|067
440010303002013|067
440010303002014|067
440010303002015|067
440010303002016|067
440010303002017|067
440010303002018|067
440010303002019|067
440010303002020|067
440010303002021|067
440010303002022|067
440010303002023|067
440010303002024|067
440010303002025|067
440010303002026|067
440010303002027|067
440010303002028|067
440010303002029|067
440010303002030|067
440010303002031|067
440010303002032|067
440010303002033|067
440010303002034|067
440010303002035|067
440010303003000|067
440010303003001|067
440010303003002|067
440010303003003|067
440010303003004|067
440010303003005|067
440010303003006|067
440010303003007|067
440010303003008|067
440010303003009|067
440010303003010|067
440010303003011|067
440010303003012|067
440010303003013|067
440010303003014|067
440010303003015|067
440010303003016|067
440010303003017|067
440010303003018|067
440010303003019|067
440010303003020|067
440010303003021|067
440010303003022|067
440010303003023|067
440010303003024|067
440010303003025|067
440010304001000|067
440010304001001|066
440010304001002|067
440010304001003|066
440010304001004|066
440010304001005|066
440010304001006|066
440010304001007|066
440010304001008|067
440010304001009|067
440010304001010|066
440010304001011|066
440010304001012|066
440010304001013|066
440010304001014|066
440010304001015|066
440010304001016|066
440010304001017|066
440010304001018|066
440010304001019|066
440010304001020|067
440010304001021|067
440010304001022|067
440010304001023|067
440010304002000|067
440010304002001|067
440010304002002|066
440010304002003|066
440010304002004|066
440010304002005|066
440010304002006|066
440010304002007|066
440010304002008|067
440010304002009|067
440010304002010|067
440010304002011|066
440010304002012|067
440010304002013|067
440010304002014|067
440010304002015|067
440010304002016|067
440010304002017|067
440010304002018|067
440010304002019|067
440010304002020|067
440010304002021|067
440010304002022|067
440010304002023|067
440010304002024|067
440010304002025|067
440010304002026|067
440010304002027|067
440010304002028|067
440010304002029|067
440010304002030|067
440010304003000|066
440010304003001|066
440010304003002|066
440010304003003|066
440010304003004|066
440010304003005|066
440010304003006|066
440010304003007|066
440010304003008|066
440010304003009|066
440010304003010|066
440010304003011|066
440010304003012|066
440010304003013|066
440010304003014|066
440010304003015|066
440010304003016|066
440010304003017|066
440010304003018|066
440010304003019|066
440010304003020|066
440010304003021|066
440010304003022|067
440010304003023|066
440010304003024|066
440010304003025|066
440010304003026|066
440010304003027|066
440010304003028|066
440010304003029|066
440010304003030|066
440010304003031|066
440010304003032|066
440010304003033|066
440010304003034|066
440010304003035|066
440010304003036|066
440010304003037|066
440010304003038|067
440010304003039|066
440010305001000|067
440010305001001|067
440010305001002|067
440010305001003|067
440010305001004|067
440010305001005|067
440010305001006|067
440010305001007|067
440010305001008|067
440010305001009|067
440010305001010|067
440010305001011|067
440010305001012|067
440010305001013|067
440010305001014|067
440010305001015|067
440010305001016|067
440010305001017|067
440010305001018|067
440010305001019|067
440010305002000|067
440010305002001|067
440010305002002|067
440010305002003|067
440010305002004|067
440010305002005|067
440010305002006|067
440010305002007|067
440010305002008|067
440010305002009|067
440010305002010|067
440010305002011|067
440010305002012|067
440010305002013|067
440010305002014|068
440010305002015|068
440010305002016|068
440010305002017|067
440010305002018|067
440010305002019|067
440010305002020|067
440010305002021|067
440010305003000|067
440010305003001|067
440010305003002|067
440010305003003|067
440010305003004|067
440010305003005|067
440010305003006|067
440010305003007|067
440010305003008|067
440010305003009|067
440010305003010|067
440010305003011|067
440010305003012|068
440010305003013|067
440010305003014|068
440010305003015|068
440010305003016|068
440010305003017|068
440010305003018|068
440010305003019|068
440010305003020|068
440010305003021|068
440010305003022|068
440010305003023|068
440010305003024|068
440010305003025|068
440010305003026|068
440010305003027|068
440010305003028|068
440010305003029|068
440010305003030|068
440010305003031|068
440010305003032|068
440010305003033|068
440010305003034|067
440010306011000|067
440010306011001|067
440010306011002|067
440010306011003|067
440010306011004|067
440010306011005|067
440010306011006|067
440010306011007|067
440010306011008|067
440010306011009|067
440010306011010|067
440010306011011|067
440010306011012|067
440010306011013|067
440010306011014|067
440010306011015|067
440010306011016|067
440010306011017|067
440010306011018|067
440010306011019|067
440010306011020|067
440010306011021|067
440010306011022|067
440010306011023|067
440010306011024|067
440010306011025|067
440010306011026|067
440010306011027|067
440010306011028|067
440010306011029|067
440010306012000|067
440010306012001|067
440010306012002|067
440010306012003|067
440010306012004|067
440010306012005|067
440010306012006|067
440010306012007|067
440010306012008|067
440010306012009|067
440010306012010|067
440010306012011|067
440010306012012|067
440010306012013|067
440010306012014|067
440010306012015|067
440010306012016|067
440010306012017|067
440010306012018|067
440010306012019|067
440010306012020|067
440010306012021|067
440010306012022|067
440010306012023|067
440010306012024|067
440010306012025|067
440010306012026|067
440010306012027|067
440010306012028|067
440010306012029|067
440010306012030|067
440010306012031|067
440010306012032|067
440010306012033|067
440010306012034|067
440010306012035|067
440010306013000|067
440010306013001|067
440010306013002|067
440010306013003|067
440010306013004|067
440010306013005|067
440010306013006|067
440010306013007|067
440010306013008|067
440010306013009|067
440010306013010|067
440010306013011|067
440010306013012|067
440010306013013|067
440010306013014|067
440010306013015|067
440010306013016|067
440010306013017|067
440010306013018|067
440010306013019|067
440010306013020|067
440010306013021|067
440010306013022|067
440010306013023|067
440010306013024|067
440010306013025|067
440010306013026|067
440010306013027|067
440010306013028|067
440010306013029|067
440010306013030|067
440010306021000|067
440010306021001|067
440010306021002|067
440010306021003|067
440010306021004|067
440010306021005|067
440010306021006|067
440010306021007|068
440010306021008|068
440010306021009|068
440010306021010|068
440010306021011|068
440010306021012|068
440010306021013|068
440010306021014|068
440010306021015|068
440010306021016|068
440010306021017|068
440010306021018|068
440010306021019|068
440010306021020|067
440010306022000|067
440010306022001|068
440010306022002|068
440010306022003|068
440010306022004|068
440010306022005|068
440010306022006|068
440010306022007|068
440010306022008|068
440010306022009|068
440010306022010|068
440010306022011|068
440010306022012|068
440010306022013|068
440010306022014|068
440010306022015|068
440010306022016|068
440010306022017|068
440010306022018|068
440010306022019|068
440010306022020|068
440010306022021|068
440010306022022|068
440010306023000|068
440010306023001|068
440010306023002|068
440010306023003|068
440010306023004|068
440010306023005|068
440010306023006|068
440010306023007|068
440010306023008|068
440010306023009|068
440010306023010|068
440010306023011|068
440010306023012|068
440010306023013|068
440010306023014|068
440010306023015|068
440010306023016|068
440010306023017|068
440010306023018|068
440010306023019|068
440010306023020|068
440010306023021|068
440010306023022|068
440010306023023|068
440010306023024|068
440010306023025|068
440010306023026|068
440010306024000|068
440010306024001|068
440010306024002|068
440010306024003|068
440010306024004|068
440010306024005|068
440010306024006|068
440010306024007|068
440010306024008|068
440010306024009|068
440010306024010|068
440010306024011|068
440010307001000|069
440010307001001|069
440010307001002|069
440010307001003|069
440010307001004|068
440010307001005|068
440010307001006|068
440010307001007|069
440010307001008|069
440010307001009|069
440010307001010|069
440010307001011|068
440010307001012|068
440010307002000|069
440010307002001|069
440010307002002|069
440010307002003|068
440010307002004|068
440010307002005|068
440010307002006|069
440010307002007|069
440010307002008|069
440010307002009|068
440010307003000|069
440010307003001|069
440010307003002|069
440010307003003|068
440010307003004|068
440010307003005|068
440010307003006|069
440010307003007|068
440010307003008|068
440010307003009|068
440010307004000|068
440010307004001|068
440010307004002|068
440010307004003|068
440010307004004|068
440010307004005|068
440010307004006|068
440010307004007|068
440010307004008|068
440010307004009|068
440010307004010|068
440010307004011|068
440010307004012|068
440010307004013|068
440010307004014|068
440010307004015|068
440010307004016|068
440010307004017|068
440010307004018|068
440010307004019|068
440010307004020|068
440010307004021|068
440010307004022|069
440010308001000|069
440010308001001|069
440010308001002|069
440010308001003|069
440010308001004|069
440010308001005|069
440010308001006|069
440010308001007|069
440010308001008|069
440010308001009|069
440010308001010|069
440010308001011|069
440010308001012|069
440010308001013|069
440010308001014|069
440010308001015|069
440010308001016|069
440010308001017|069
440010308001018|069
440010308001019|069
440010308001020|069
440010308001021|069
440010308001022|069
440010308001023|069
440010308001024|069
440010308001025|069
440010308001026|069
440010308001027|069
440010308001028|069
440010308002000|069
440010308002001|069
440010308002002|069
440010308002003|069
440010308002004|069
440010308002005|069
440010308002006|069
440010308002007|069
440010308002008|069
440010308002009|069
440010308002010|069
440010308002011|069
440010308002012|069
440010308002013|069
440010308002014|069
440010308002015|069
440010308002016|069
440010308002017|069
440010308002018|069
440010308003000|069
440010308003001|069
440010308003002|069
440010308003003|069
440010308003004|069
440010308003005|069
440010308003006|069
440010308003007|069
440010308003008|069
440010308003009|069
440010308003010|069
440010308003011|069
440010308003012|069
440010308003013|069
440010308003014|069
440010308003015|069
440010308003016|069
440010308003017|069
440010308003018|069
440010308003019|069
440010308003020|069
440010308003021|069
440010308003022|069
440010309011000|068
440010309011001|068
440010309011002|068
440010309011003|068
440010309011004|068
440010309011005|068
440010309011006|068
440010309011007|068
440010309011008|068
440010309011009|068
440010309011010|068
440010309011011|068
440010309011012|069
440010309011013|069
440010309011014|068
440010309011015|068
440010309011016|068
440010309011017|068
440010309011018|068
440010309011019|068
440010309011020|068
440010309011021|068
440010309011022|068
440010309011023|068
440010309011024|068
440010309011025|068
440010309011026|068
440010309011027|068
440010309011028|068
440010309011029|068
440010309011030|068
440010309011031|068
440010309011032|068
440010309011033|068
440010309011034|068
440010309011035|069
440010309011036|068
440010309011037|069
440010309012000|069
440010309012001|069
440010309012002|069
440010309012003|069
440010309012004|069
440010309012005|069
440010309012006|069
440010309012007|069
440010309012008|069
440010309012009|069
440010309012010|069
440010309012011|069
440010309012012|069
440010309012013|069
440010309012014|069
440010309012015|069
440010309012016|069
440010309012017|069
440010309012018|069
440010309012019|069
440010309012020|069
440010309012021|069
440010309012022|069
440010309012023|069
440010309012024|069
440010309012025|069
440010309012026|069
440010309012027|069
440010309012028|069
440010309012029|069
440010309012030|069
440010309012031|069
440010309012032|069
440010309012033|069
440010309012034|069
440010309012035|069
440010309012036|069
440010309012037|069
440010309012038|069
440010309012039|069
440010309012040|069
440010309012041|069
440010309012042|069
440010309012043|069
440010309012044|069
440010309012045|069
440010309012046|069
440010309012047|069
440010309012048|069
440010309012049|069
440010309012050|069
440010309012051|069
440010309012052|069
440010309012053|069
440010309012054|069
440010309012055|069
440010309012056|069
440010309012057|069
440010309012058|069
440010309012059|069
440010309013000|069
440010309013001|069
440010309013002|069
440010309013003|069
440010309013004|069
440010309013005|069
440010309013006|069
440010309013007|069
440010309013008|069
440010309013009|069
440010309013010|069
440010309013011|069
440010309013012|069
440010309013013|069
440010309013014|069
440010309013015|069
440010309013016|069
440010309013017|069
440010309013018|069
440010309013019|069
440010309013020|069
440010309013021|069
440010309013022|069
440010309013023|069
440010309013024|069
440010309013025|069
440010309013026|069
440010309013027|069
440010309013028|069
440010309013029|069
440010309013030|069
440010309013031|069
440010309013032|069
440010309013033|069
440010309013034|069
440010309013035|069
440010309013036|069
440010309013037|069
440010309021000|068
440010309021001|068
440010309021002|068
440010309021003|068
440010309021004|068
440010309021005|068
440010309021006|068
440010309021007|068
440010309021008|068
440010309021009|068
440010309021010|068
440010309021011|068
440010309021012|068
440010309021013|068
440010309021014|068
440010309021015|068
440010309021016|068
440010309021017|068
440010309021018|068
440010309021019|068
440010309021020|068
440010309021021|068
440010309021022|068
440010309021023|068
440010309021024|068
440010309021025|068
440010309021026|068
440010309021027|068
440010309021028|068
440010309021029|068
440010309021030|068
440010309022000|068
440010309022001|068
440010309022002|068
440010309022003|068
440010309022004|068
440010309022005|068
440010309022006|068
440010309022007|068
440010309022008|068
440010309022009|068
440010309022010|068
440010309022011|068
440010309022012|068
440010309022013|068
440010309022014|068
440010309022015|068
440010309022016|068
440010309022017|068
440010309022018|068
440010309022019|068
440010309022020|068
440010309022021|068
440010309022022|068
440010309022023|068
440010309022024|068
440010309022025|068
440010309022026|068
440010309022027|068
440010309022028|068
440010309022029|068
440010309022030|068
440010309022031|068
440010309023000|068
440010309023001|068
440010309023002|068
440010309023003|068
440010309023004|068
440010309023005|068
440010309023006|068
440010309023007|068
440010309023008|068
440010309023009|068
440010309023010|068
440010309023011|068
440010309023012|068
440010309023013|068
440010309023014|068
440010309023015|068
440010309023016|068
440010309023017|068
440010309023018|068
440010309023019|068
440010309023020|068
440010309023021|068
440010309023022|068
440010309023023|068
440010309023024|068
440010309023025|068
440010309023026|068
440010309023027|068
440010309023028|068
440010309023029|068
440010309023030|068
440010309023031|068
440010309024000|068
440010309024001|069
440010309024002|069
440010309024003|069
440010309024004|069
440010309024005|068
440010309024006|068
440010309024007|068
440010309024008|068
440010309024009|068
440010309024010|069
440010309024011|069
440010309024012|069
440010309024013|068
440010309024014|069
440010309024015|068
440010309024016|068
440010309024017|069
440010309024018|068
440010309024019|069
440010309024020|069
440010309024021|068
440010309024022|068
440010309024023|068
440010309024024|068
440010309024025|068
440030201011000|027
440030201011001|027
440030201011002|027
440030201011003|027
440030201011004|027
440030201011005|027
440030201011006|027
440030201011007|027
440030201011008|027
440030201011009|027
440030201011010|027
440030201011011|027
440030201011012|027
440030201011013|027
440030201011014|027
440030201011015|027
440030201011016|027
440030201011017|027
440030201011018|027
440030201011019|027
440030201011020|027
440030201011021|027
440030201011022|027
440030201011023|027
440030201011024|027
440030201011025|027
440030201011026|027
440030201011027|027
440030201011028|027
440030201011029|027
440030201011030|027
440030201011031|027
440030201012000|027
440030201012001|027
440030201012002|027
440030201012003|027
440030201012004|027
440030201012005|027
440030201012006|027
440030201012007|027
440030201012008|027
440030201012009|027
440030201012010|027
440030201012011|027
440030201012012|027
440030201012013|027
440030201012014|027
440030201012015|027
440030201012016|027
440030201012017|027
440030201012018|027
440030201012019|027
440030201012020|027
440030201012021|027
440030201012022|027
440030201012023|027
440030201012024|027
440030201012025|027
440030201012026|027
440030201012027|027
440030201012028|027
440030201012029|027
440030201012030|027
440030201012031|027
440030201012032|027
440030201012033|027
440030201012034|027
440030201012035|027
440030201012036|027
440030201012037|027
440030201012038|027
440030201012039|027
440030201012040|027
440030201012041|027
440030201012042|027
440030201012043|027
440030201013000|027
440030201013001|027
440030201013002|027
440030201013003|027
440030201013004|027
440030201013005|027
440030201013006|027
440030201013007|027
440030201013008|027
440030201013009|027
440030201013010|027
440030201013011|027
440030201014000|027
440030201014001|027
440030201014002|027
440030201014003|027
440030201014004|027
440030201014005|027
440030201014006|027
440030201014007|027
440030201014008|027
440030201014009|027
440030201014010|027
440030201014011|027
440030201014012|027
440030201014013|027
440030201014014|027
440030201014015|027
440030201014016|027
440030201014017|027
440030201021000|027
440030201021001|027
440030201021002|027
440030201021003|027
440030201021004|027
440030201021005|027
440030201021006|027
440030201021007|027
440030201021008|027
440030201021009|027
440030201021010|027
440030201021011|027
440030201021012|027
440030201021013|027
440030201021014|027
440030201021015|027
440030201021016|027
440030201021017|027
440030201021018|027
440030201021019|027
440030201021020|027
440030201021021|027
440030201021022|027
440030201021023|027
440030201021024|027
440030201022000|025
440030201022001|025
440030201022002|025
440030201022003|025
440030201022004|025
440030201022005|025
440030201022006|025
440030201022007|025
440030201022008|025
440030201022009|025
440030201022010|027
440030201022011|027
440030201022012|027
440030201022013|027
440030201022014|027
440030201022015|027
440030201022016|027
440030201022017|027
440030201022018|027
440030201022019|027
440030201022020|027
440030201022021|027
440030201022022|027
440030201022023|027
440030201023000|027
440030201023001|027
440030201023002|027
440030201023003|027
440030201023004|025
440030201023005|025
440030201023006|025
440030201023007|025
440030201023008|025
440030201023009|025
440030201023010|025
440030201023011|025
440030201023012|025
440030201023013|025
440030201023014|025
440030201023015|025
440030201023016|025
440030201023017|025
440030201023018|025
440030201023019|025
440030201023020|027
440030201023021|027
440030201023022|027
440030201023023|027
440030201023024|027
440030201023025|027
440030201023026|027
440030201023027|025
440030201023028|025
440030201023029|025
440030201023030|025
440030201023031|025
440030201023032|025
440030201023033|027
440030201023034|025
440030201023035|027
440030201023036|027
440030201023037|027
440030201023038|027
440030201023039|027
440030201023040|027
440030201023041|025
440030201023042|027
440030201023043|027
440030201023044|027
440030201023045|027
440030201023046|027
440030201023047|027
440030202001000|026
440030202001001|026
440030202001002|026
440030202001003|026
440030202001004|026
440030202001005|026
440030202001006|025
440030202001007|025
440030202001008|025
440030202001009|025
440030202001010|025
440030202001011|025
440030202001012|025
440030202001013|025
440030202001014|025
440030202001015|025
440030202001016|025
440030202001017|025
440030202001018|026
440030202001019|026
440030202001020|026
440030202001021|026
440030202001022|026
440030202001023|026
440030202001024|026
440030202001025|026
440030202001026|026
440030202001027|026
440030202001028|026
440030202001029|026
440030202001030|026
440030202001031|026
440030202001032|026
440030202001033|026
440030202001034|025
440030202001035|025
440030202002000|026
440030202002001|026
440030202002002|025
440030202002003|025
440030202002004|025
440030202002005|025
440030202002006|025
440030202002007|025
440030202002008|025
440030202002009|025
440030202002010|025
440030202002011|025
440030202002012|025
440030202002013|025
440030202002014|025
440030202002015|025
440030202002016|025
440030202002017|025
440030202002018|025
440030202002019|025
440030202002020|025
440030202002021|025
440030202002022|025
440030202002023|025
440030202002024|025
440030202002025|025
440030202002026|025
440030202003000|025
440030202003001|025
440030202003002|025
440030202003003|025
440030202003004|025
440030202003005|025
440030202003006|025
440030202003007|025
440030202003008|025
440030202003009|025
440030202003010|025
440030202003011|025
440030202003012|025
440030202003013|025
440030202003014|025
440030202003015|025
440030202003016|025
440030202003017|025
440030202003018|025
440030202003019|025
440030202003020|025
440030202003021|025
440030202003022|025
440030202003023|025
440030202003024|025
440030202003025|025
440030202003026|025
440030202003027|025
440030202003028|027
440030202003029|027
440030202003030|027
440030202003031|027
440030202003032|027
440030202003033|027
440030202003034|025
440030202003035|025
440030202003036|025
440030202003037|025
440030202003038|025
440030202003039|025
440030202003040|025
440030202003041|025
440030202003042|027
440030202003043|027
440030202003044|027
440030202003045|027
440030202003046|027
440030202003047|027
440030202003048|027
440030202003049|027
440030203001000|026
440030203001001|026
440030203001002|026
440030203001003|025
440030203001004|025
440030203001005|026
440030203001006|026
440030203001007|025
440030203001008|025
440030203001009|025
440030203001010|025
440030203001011|025
440030203001012|026
440030203001013|025
440030203001014|025
440030203001015|025
440030203001016|025
440030203001017|025
440030203001018|025
440030203001019|025
440030203002000|025
440030203002001|025
440030203002002|025
440030203002003|025
440030203002004|025
440030203002005|025
440030203002006|025
440030203002007|025
440030203002008|025
440030203002009|025
440030203002010|025
440030203002011|025
440030203002012|025
440030203002013|025
440030203002014|025
440030203002015|025
440030203002016|025
440030203002017|025
440030203002018|025
440030203002019|025
440030203002020|025
440030203002021|025
440030203003000|025
440030203003001|025
440030203003002|025
440030203003003|025
440030203003004|025
440030203003005|025
440030203003006|025
440030203003007|025
440030203003008|025
440030203003009|025
440030203003010|025
440030203003011|025
440030203003012|025
440030203003013|025
440030203003014|025
440030203003015|025
440030203003016|025
440030203003017|025
440030203003018|025
440030203003019|025
440030203003020|025
440030203003021|025
440030203003022|025
440030203003023|025
440030203003024|025
440030203003025|025
440030203003026|025
440030203003027|025
440030203003028|025
440030203004000|025
440030203004001|025
440030203004002|025
440030203004003|025
440030203004004|025
440030203004005|025
440030203004006|025
440030203004007|025
440030203004008|025
440030203004009|025
440030203004010|025
440030203004011|025
440030203004012|025
440030203004013|025
440030203004014|025
440030203004015|025
440030203004016|025
440030203004017|025
440030203005000|025
440030203005001|025
440030203005002|025
440030203005003|025
440030203005004|025
440030203005005|025
440030203005006|025
440030203005007|025
440030203005008|025
440030203005009|025
440030203005010|025
440030203005011|025
440030203005012|025
440030203005013|025
440030203005014|025
440030203005015|025
440030203005016|025
440030203005017|025
440030203005018|025
440030203005019|025
440030204001000|026
440030204001001|026
440030204001002|026
440030204001003|026
440030204001004|026
440030204001005|026
440030204001006|026
440030204001007|026
440030204001008|026
440030204001009|026
440030204001010|026
440030204001011|026
440030204001012|026
440030204001013|026
440030204002000|026
440030204002001|026
440030204002002|026
440030204002003|026
440030204002004|026
440030204002005|026
440030204002006|026
440030204002007|026
440030204002008|026
440030204002009|026
440030204002010|026
440030204002011|026
440030204002012|026
440030204002013|026
440030204002014|026
440030204002015|026
440030204002016|026
440030204002017|026
440030204002018|026
440030204003000|026
440030204003001|026
440030204003002|026
440030204003003|026
440030204003004|026
440030204003005|026
440030204003006|026
440030204003007|026
440030204003008|026
440030204003009|026
440030204003010|026
440030204003011|026
440030204003012|026
440030204003013|026
440030204003014|026
440030204003015|026
440030204003016|026
440030204003017|026
440030204003018|026
440030204003019|026
440030204003020|026
440030204003021|026
440030204003022|026
440030204003023|026
440030204003024|026
440030204003025|026
440030204003026|026
440030204003027|026
440030204003028|026
440030204003029|026
440030204003030|026
440030204003031|026
440030204003032|026
440030204003033|026
440030204003034|026
440030205001000|026
440030205001001|026
440030205001002|026
440030205001003|026
440030205001004|026
440030205001005|026
440030205001006|026
440030205001007|026
440030205001008|026
440030205001009|026
440030205001010|026
440030205001011|026
440030205001012|026
440030205001013|026
440030205001014|026
440030205001015|026
440030205001016|026
440030205001017|026
440030205001018|026
440030205001019|026
440030205001020|026
440030205001021|026
440030205001022|026
440030205001023|026
440030205001024|026
440030205001025|026
440030205001026|026
440030205001027|026
440030205001028|026
440030205001029|026
440030205001030|026
440030205001031|026
440030205001032|026
440030205001033|026
440030205001034|026
440030205001035|026
440030205001036|026
440030205001037|026
440030205001038|026
440030205001039|026
440030205001040|026
440030205001041|026
440030205001042|026
440030205001043|026
440030205002000|026
440030205002001|026
440030205002002|026
440030205002003|026
440030205002004|026
440030205002005|026
440030205002006|026
440030205002007|026
440030205002008|026
440030205002009|026
440030205002010|026
440030205002011|026
440030205002012|026
440030205002013|026
440030205002014|026
440030205002015|026
440030205002016|026
440030205002017|026
440030205002018|026
440030205002019|026
440030205002020|026
440030205002021|026
440030205002022|026
440030205002023|026
440030205002024|026
440030205002025|026
440030205002026|026
440030205002027|026
440030205002028|026
440030205002029|026
440030205002030|026
440030205002031|026
440030205002032|026
440030205002033|026
440030205002034|026
440030205002035|026
440030205002036|026
440030205002037|026
440030205002038|026
440030205002039|026
440030205002040|026
440030205002041|026
440030205002042|026
440030205002043|026
440030205002044|026
440030205002045|026
440030205002046|026
440030205002047|026
440030205002048|026
440030205002049|026
440030205002050|026
440030205002051|026
440030205002052|026
440030205002053|026
440030205002054|026
440030206011000|026
440030206011001|026
440030206011002|026
440030206011003|026
440030206011004|026
440030206011005|026
440030206011006|026
440030206011007|026
440030206011008|026
440030206011009|026
440030206011010|026
440030206011011|026
440030206011012|026
440030206011013|026
440030206011014|026
440030206011015|026
440030206011016|026
440030206011017|026
440030206011018|026
440030206011019|026
440030206011020|026
440030206011021|026
440030206011022|026
440030206011023|026
440030206011024|026
440030206011025|026
440030206011026|026
440030206012000|026
440030206012001|026
440030206012002|026
440030206012003|025
440030206012004|025
440030206012005|025
440030206012006|025
440030206012007|025
440030206012008|025
440030206012009|025
440030206012010|025
440030206012011|025
440030206012012|025
440030206012013|025
440030206012014|025
440030206012015|025
440030206012016|025
440030206012017|025
440030206012018|025
440030206012019|025
440030206012020|025
440030206012021|025
440030206012022|025
440030206012023|025
440030206012024|025
440030206012025|025
440030206012026|025
440030206012027|025
440030206012028|025
440030206012029|025
440030206012030|025
440030206012031|025
440030206012032|025
440030206012033|025
440030206012034|025
440030206012035|025
440030206012036|025
440030206012037|025
440030206012038|025
440030206012039|025
440030206012040|025
440030206013000|028
440030206013001|028
440030206013002|028
440030206013003|028
440030206013004|028
440030206013005|028
440030206013006|028
440030206013007|028
440030206013008|028
440030206013009|028
440030206013010|028
440030206013011|028
